"user_id","ltv"
user0070237,10.04
user0086231,11.89
user0117105,32.84
user0088570,30.32
user0041172,183.77
user0101824,362.41
user0039937,11.44
user0070113,11.68
user0089596,10.01
user0021211,80.29
user0026253,25.34
user0089320,12.7
user0007768,248.57
user0110323,303.71
user0073761,21.62
user0086249,11.36
user0004405,10.87
user0052652,10.23
user0082099,16.21
user0042229,10.07
user0073430,55.60
user0055561,12.32
user0058887,10.8
user0057504,11.59
user0063256,154.50
user0045603,11
user0048560,11.02
user0031452,11.16
user0020845,11.38
user0061336,20.60
user0069518,81.46
user0113868,144.38
user0087049,298.73
user0014531,20.63
user0102527,27.54
user0052600,41.68
user0050704,13.25
user0093775,11.18
user0024194,10.81
user0013431,34.54
user0114560,330.64
user0075218,12.31
user0104698,123.79
user0023912,13.92
user0004589,132.61
user0047889,11.02
user0071966,32.87
user0039889,11.55
user0073084,10.77
user0098740,11.47
user0113309,10.95
user0094078,21.48
user0030852,11.83
user0005337,14.1
user0064972,11.5
user0108423,10.92
user0010675,23.13
user0072522,10.9
user0075333,10.74
user0035493,41.87
user0062041,11.73
user0101418,10.15
user0073424,50.21
user0085637,46.03
user0006268,11.18
user0018767,10.74
user0020875,10.74
user0055542,11.38
user0032141,45.95
user0080648,11.1
user0055606,44.33
user0077630,110.12
user0044930,11.37
user0002833,23.53
user0103844,10.82
user0086875,111.46
user0094879,10.23
user0054110,11.47
user0086982,21.24
user0102989,10.36
user0045231,173.36
user0121277,21.96
user0114961,21.40
user0062300,73.69
user0100203,262.74
user0042993,23.99
user0009186,10.11
user0049022,11.05
user0111742,96.17
user0055812,177.58
user0064404,10.01
user0088683,11.03
user0040803,15.71
user0117595,43.72
user0046158,11.12
user0063118,11.1
user0088019,11.6
user0057674,10.96
user0060680,11.03
user0111115,44.39
user0088556,172.62
user0015261,11.42
user0071242,833.95
user0056234,24.94
user0012442,23.44
user0095485,304.07
user0073211,248.00
user0016843,49.27
user0090307,75.31
user0020509,22.49
user0037612,47.00
user0042410,40.08
user0023865,83.38
user0034551,24.83
user0064177,29.85
user0000261,13.47
user0009687,206.20
user0094839,80.21
user0105688,11.4
user0085871,256.07
user0024479,10.14
user0006382,20.89
user0113768,13.57
user0051959,11.02
user0072674,12.2
user0041995,136.17
user0117949,180.72
user0062770,73.83
user0074933,24.29
user0034674,107.47
user0075131,10.79
user0036405,278.33
user0053343,11.55
user0098421,22.71
user0115073,28.45
user0027282,11.16
user0070885,11.16
user0069825,11.16
user0031654,39.49
user0050561,21.23
user0077286,32.56
user0056458,10.77
user0025675,13.92
user0084228,32.15
user0091965,10.52
user0104476,21.73
user0098310,26.57
user0038170,11.02
user0014062,70.57
user0119062,66.95
user0107088,11.49
user0056096,10.98
user0026597,38.54
user0027570,351.08
user0035708,50.14
user0049429,10.9
user0044664,10.31
user0088357,10.53
user0108584,11
user0023469,10.02
user0073018,11.09
user0005987,10.26
user0032550,61.36
user0029197,13.43
user0088518,526.67
user0053518,11.21
user0117006,11.2
user0110937,10.67
user0020941,14.8
user0116810,71.90
user0004037,43.00
user0048105,11.96
user0023576,71.79
user0036535,54.73
user0095011,11.72
user0095376,82.70
user0101100,13.47
user0079874,11.3
user0045640,239.93
user0028163,11.75
user0119297,64.07
user0098293,17.07
user0027097,11.16
user0113228,34.20
user0007600,10.94
user0093918,11.2
user0060717,112.25
user0116700,32.80
user0069413,22.22
user0010074,50.29
user0115790,76.33
user0065745,26.60
user0020575,10.06
user0033850,33.22
user0033626,22.26
user0111002,22.05
user0039404,22.55
user0076262,21.48
user0078881,10.04
user0098039,318.60
user0073169,48.43
user0094878,31.47
user0040226,14.03
user0078282,21.48
user0032818,12.56
user0081698,10.92
user0099958,11.33
user0063791,20.31
user0062467,206.44
user0037801,10.53
user0052726,85.60
user0087861,11.16
user0087372,11.78
user0101538,11.65
user0099873,11.16
user0047181,10.81
user0049280,703.49
user0013094,1216.04
user0099538,10.83
user0010268,10.47
user0089556,10.64
user0059093,10.12
user0035228,11.46
user0077977,10.35
user0078301,25.29
user0065753,21.51
user0083390,87.90
user0046033,12.31
user0114506,11.06
user0121216,12.32
user0055544,80.11
user0006414,10.74
user0076495,623.83
user0089752,501.82
user0068054,86.66
user0060957,12.57
user0117234,20.14
user0121206,24.49
user0077763,20.53
user0060320,10.65
user0049910,11.9
user0114510,11.09
user0074710,10.38
user0084602,11.83
user0050504,10.35
user0007117,21.99
user0090017,11.28
user0002316,35.93
user0080934,411.89
user0099905,10.7
user0031359,10.71
user0077045,10.08
user0094254,505.47
user0105130,10.04
user0096329,23.92
user0094704,21.42
user0070708,15.01
user0013353,20.99
user0067991,10.13
user0117604,11.21
user0010035,10.67
user0014205,31.62
user0095764,180.84
user0031260,66.78
user0036237,10.01
user0064820,11.82
user0108243,34.33
user0087735,138.43
user0088945,12.21
user0035154,35.40
user0011245,45.04
user0079246,11.16
user0111312,11.79
user0092616,21.18
user0078584,10.74
user0004315,10.78
user0027286,11.12
user0023397,12.44
user0095942,12.4
user0023508,37.43
user0114934,196.00
user0015378,216.69
user0060937,208.80
user0085235,82.23
user0014833,32.50
user0118642,10.56
user0029562,121.44
user0021257,308.67
user0048798,42.84
user0049702,340.93
user0101350,22.25
user0075342,419.55
user0120558,10.76
user0043635,10.83
user0104039,11.14
user0044633,98.61
user0022923,66.71
user0066965,20.28
user0099410,10.04
user0049336,104.35
user0110623,11.44
user0032236,48.96
user0113734,51.03
user0042303,10.4
user0022487,40.98
user0076938,11.27
user0003771,11
user0042110,22.64
user0066028,62.58
user0098541,72.63
user0075244,147.15
user0111229,650.11
user0030652,11.47
user0082859,40.82
user0025053,13.07
user0061347,10.79
user0054250,11.19
user0057388,64.38
user0037664,11.16
user0095033,11.19
user0001664,53.88
user0069940,23.42
user0114601,22.01
user0111610,10.28
user0024252,21.82
user0107542,185.14
user0026900,10.79
user0092964,34.03
user0080704,23.36
user0059550,10.75
user0046036,10.81
user0039248,11.12
user0090788,10.26
user0035830,221.14
user0084701,12.71
user0062637,10.7
user0006441,10.95
user0088089,11.76
user0009566,21.94
user0119001,11.78
user0059559,20.15
user0095933,64.15
user0012287,10.98
user0112276,16.57
user0021945,11.73
user0065262,15.03
user0045552,131.26
user0098307,10.67
user0068578,15.19
user0051474,10.16
user0042567,76.33
user0041037,11.16
user0109409,10.91
user0005365,21.76
user0031457,21.50
user0096948,21.63
user0001648,46.83
user0113131,10.34
user0094083,23.64
user0074278,129.95
user0098612,364.54
user0032716,11.33
user0007314,10.6
user0105219,37.66
user0049260,10.92
user0028294,21.87
user0063322,260.94
user0060726,20.80
user0117593,105.32
user0068254,42.87
user0094460,10.75
user0022856,116.27
user0079347,12.24
user0080045,10.01
user0096637,40.05
user0035990,21.05
user0019398,11.13
user0088903,21.20
user0082460,10.5
user0000296,11.16
user0021816,25.69
user0092918,11.26
user0001653,11
user0090303,57.69
user0005793,24.23
user0038028,32.92
user0105629,20.95
user0022482,11.23
user0115601,22.33
user0115486,55.11
user0120255,10.7
user0112930,12.96
user0006909,11.1
user0111416,63.64
user0009754,39.64
user0080252,12.96
user0019526,13.54
user0094532,20.37
user0012021,10.89
user0071446,10.53
user0062220,57.97
user0111525,11.16
user0011795,35.51
user0113625,127.97
user0116279,14.98
user0081276,11.53
user0048874,16.65
user0120474,21.64
user0046230,15.64
user0034260,2134.51
user0072319,23.44
user0029546,637.76
user0049751,12.24
user0028740,33.45
user0028407,254.80
user0085354,12.04
user0040812,47.92
user0033097,21.73
user0058961,10.47
user0107485,771.66
user0085811,51.08
user0061929,10.17
user0074814,101.86
user0092204,14.02
user0032072,12.46
user0098034,973.53
user0061758,806.49
user0119158,11.13
user0091209,11.68
user0023399,10.8
user0099204,10.86
user0012854,10.53
user0092860,13.22
user0089380,91.33
user0108540,58.98
user0025889,24.21
user0116166,11.16
user0076840,163.66
user0033235,101.92
user0098339,11.83
user0070483,62.80
user0068111,42.99
user0051552,22.11
user0048371,42.45
user0056000,40.03
user0096858,10.51
user0112062,10.41
user0013522,11
user0114980,10.82
user0081613,11.47
user0093329,466.60
user0046765,22.02
user0072106,24.77
user0037833,10.01
user0052533,33.41
user0063419,166.52
user0019359,46.76
user0023070,49.71
user0055810,22.14
user0101071,14.55
user0003729,12.62
user0011531,11.29
user0087368,32.33
user0055405,77.36
user0013497,140.64
user0073698,90.11
user0114351,38.93
user0060499,23.94
user0042316,12.21
user0050539,35.34
user0072761,10.63
user0061077,11.33
user0053994,10.92
user0097044,22.02
user0114394,108.18
user0019695,94.62
user0064100,155.05
user0004681,10.9
user0059159,32.33
user0050878,11.51
user0069140,10.79
user0120411,12.26
user0022164,20.66
user0017277,89.79
user0094394,30.45
user0095126,24.91
user0048548,23.93
user0031994,46.63
user0113816,195.90
user0041384,10.68
user0108877,22.82
user0045825,648.33
user0069812,12.05
user0109584,159.05
user0042845,15.1
user0100801,33.65
user0040350,10.92
user0029016,847.66
user0096018,12.11
user0073304,10.81
user0105056,22.18
user0042144,10.92
user0030593,263.21
user0065577,59.64
user0056046,43.80
user0001376,10.79
user0050919,10.08
user0035320,21.79
user0117909,85.08
user0049198,66.48
user0025492,11.16
user0089573,12.31
user0087545,64.34
user0058967,10.92
user0031643,106.22
user0009533,11
user0033994,12.43
user0091567,12.65
user0031734,11.78
user0100224,10.75
user0029788,66.07
user0113340,12.54
user0089551,10.02
user0018127,11.37
user0055387,10.29
user0010368,15.41
user0084346,11.65
user0007815,38.40
user0021485,50.07
user0018376,58.33
user0111510,20
user0007750,10.98
user0108452,21.23
user0103167,66.47
user0106653,246.26
user0004388,22.25
user0086643,10.4
user0090774,21.34
user0004293,14.92
user0113481,40.09
user0080488,11
user0006228,42.73
user0073108,11.83
user0103173,11.55
user0048268,22.94
user0065251,22.22
user0041881,12.45
user0030039,26.27
user0098469,11.59
user0053811,11.84
user0077603,10.95
user0026270,12.4
user0032907,11.36
user0025781,10.74
user0015296,21.00
user0011618,10.12
user0056336,22.77
user0020814,144.82
user0028319,110.21
user0076251,30.10
user0063996,166.22
user0115779,313.18
user0021201,496.90
user0030334,11
user0042126,10.96
user0005772,12.94
user0114036,20.50
user0068518,21.65
user0108963,10.77
user0111996,10.7
user0017639,12.72
user0050836,53.77
user0001947,34.91
user0100293,28.14
user0110996,13.08
user0072884,151.17
user0032547,11.52
user0057000,12.32
user0010933,11.42
user0021373,10.91
user0043591,10.22
user0039208,20.89
user0099028,102.56
user0079227,10.34
user0010874,13.09
user0012783,10.01
user0009452,11.2
user0017514,263.72
user0052497,11.54
user0105978,23.06
user0113584,37.12
user0019925,38.73
user0070996,12.05
user0084755,49.19
user0032682,28.44
user0067931,15.77
user0097168,12.84
user0114595,31.01
user0038879,91.19
user0001639,10.01
user0086373,341.51
user0078906,12.12
user0022921,58.20
user0027677,11.75
user0061737,115.91
user0036777,23.85
user0030267,429.60
user0000966,130.43
user0022804,499.26
user0006884,21.47
user0048698,11.16
user0068677,138.84
user0042631,125.57
user0101011,158.11
user0042634,66.55
user0016253,11.62
user0101218,15.12
user0035802,11.21
user0070121,33.32
user0092011,21.84
user0022959,69.55
user0046828,32.60
user0040117,10.81
user0050710,35.40
user0071552,22.09
user0010190,42.06
user0071465,13.06
user0063313,10.81
user0082883,59.55
user0069618,34.70
user0100290,109.72
user0018022,41.03
user0069972,13.57
user0007758,287.48
user0008118,10.11
user0032332,22.18
user0011675,11.14
user0105950,24.36
user0051258,21.95
user0100403,84.41
user0050888,11.02
user0071412,21.42
user0063325,21.93
user0101017,10.92
user0068537,40.63
user0050803,73.73
user0021378,10.01
user0116801,84.69
user0102894,53.48
user0097946,221.96
user0109079,93.02
user0117432,14.28
user0060014,47.37
user0032586,895.41
user0034254,46.89
user0108016,24.32
user0056464,105.93
user0106382,20.64
user0053260,11.42
user0120073,10.03
user0022071,10.06
user0055436,11.12
user0063820,32.20
user0082311,25.26
user0111707,12.35
user0017513,60.22
user0003309,24.86
user0099941,10.8
user0032229,18.23
user0066411,25.66
user0019365,64.30
user0086351,58.68
user0082577,22.43
user0107748,21.62
user0033324,12.84
user0007816,11.83
user0120927,10.44
user0033054,22.56
user0047515,275.40
user0018654,67.13
user0065345,12.21
user0075513,13.19
user0103254,11.03
user0088176,25.51
user0114243,22.11
user0058372,12.85
user0059186,30.29
user0039591,11.02
user0027430,12.45
user0007601,21.51
user0051624,10.78
user0027334,11.85
user0120871,48.07
user0102670,10.84
user0111240,10.94
user0036455,68.02
user0100064,10.57
user0048792,10.92
user0101728,44.43
user0043560,10.02
user0060158,135.31
user0034935,12.04
user0120384,11.2
user0039865,90.76
user0118558,11.44
user0029692,492.85
user0000984,26.7
user0037233,10.01
user0043295,58.76
user0028182,29.64
user0102139,138.36
user0087941,12.31
user0030872,20.81
user0040779,200.54
user0001622,41.69
user0011978,45.17
user0102707,23.48
user0059955,12.92
user0093337,10.24
user0089301,31.04
user0105045,11.51
user0041407,142.19
user0043311,34.45
user0047321,56.98
user0001908,90.85
user0048860,78.96
user0098069,17.07
user0052143,38.83
user0113266,97.56
user0064655,10.77
user0037082,363.31
user0064198,24.56
user0112228,51.19
user0106674,11.7
user0027622,31.99
user0015984,193.36
user0051059,16.65
user0037828,25.10
user0039346,95.98
user0057798,10.26
user0023948,962.21
user0048650,46.10
user0076807,20.02
user0116191,10.83
user0003479,14.24
user0044671,11.98
user0029377,10.6
user0059095,113.68
user0078184,22.36
user0121468,179.65
user0117051,39.99
user0001133,114.11
user0048864,89.22
user0119264,10.06
user0062852,39.1
user0050499,11.55
user0089585,77.14
user0064482,63.08
user0121682,70.71
user0113173,11.19
user0112472,11.23
user0025474,11.05
user0051412,12.31
user0007917,11.12
user0000075,43.15
user0045136,24.66
user0068900,10.56
user0034515,10.91
user0116013,35.38
user0087543,55.74
user0073346,87.30
user0065216,11.14
user0023337,14.69
user0060421,11.12
user0076188,44.99
user0077893,11.99
user0022316,23.54
user0110215,13.9
user0014425,206.39
user0052309,11.42
user0015998,10.67
user0010367,21.76
user0078985,11.02
user0040396,10.46
user0056800,21.55
user0100565,27.21
user0117556,13.84
user0113287,11.47
user0098554,11.38
user0042186,23.26
user0037540,41.80
user0063276,12.35
user0078950,14.07
user0047919,12.27
user0014886,22.95
user0096836,10.04
user0120636,11.09
user0041917,22.81
user0113132,31.05
user0013803,88.81
user0005291,10.84
user0101494,113.96
user0105481,11
user0032854,11.65
user0041365,11.79
user0120249,11.14
user0055312,41.31
user0065841,11.16
user0057242,340.21
user0089293,10.81
user0041459,32.35
user0029062,37.55
user0096823,51.00
user0108743,11.16
user0105739,10.66
user0058165,40.90
user0020676,10.96
user0012321,323.41
user0016374,111.29
user0008650,22.15
user0017169,10.76
user0077923,10.78
user0115453,34.13
user0062094,80.94
user0003781,21.73
user0013567,28.21
user0080907,11.73
user0000679,13.8
user0084370,359.29
user0003687,11.54
user0081895,43.43
user0119233,42.85
user0026170,23.77
user0006067,21.17
user0068580,21.27
user0088411,33.15
user0100516,67.75
user0109662,316.08
user0000913,68.29
user0076805,1002.27
user0036277,10.08
user0114540,91.16
user0097276,30.21
user0023521,22.37
user0052975,12.73
user0066904,96.60
user0003584,10.76
user0107211,10.81
user0001636,25.84
user0034354,11.86
user0044267,35.47
user0110827,50.38
user0002183,10.91
user0044016,21.81
user0101527,60.65
user0060400,329.12
user0029767,24.04
user0056790,25.20
user0007032,95.32
user0087053,127.24
user0047493,23.30
user0035494,26.61
user0115932,79.91
user0028243,51.00
user0007171,25.31
user0037545,13.42
user0014748,13.2
user0010727,105.56
user0072110,34.16
user0110519,10.18
user0017151,10.21
user0077033,11.09
user0026923,337.06
user0083552,46.66
user0076502,11.02
user0082390,148.54
user0036025,11.29
user0093013,21.49
user0024602,20.05
user0106643,142.65
user0019149,12.38
user0029954,27.65
user0051031,33.14
user0050300,11.62
user0029762,11.83
user0017965,21.28
user0051102,12.35
user0107058,10.88
user0113074,38.26
user0039278,124.84
user0075569,190.25
user0067616,322.74
user0074154,57.84
user0079824,22.01
user0055422,21.57
user0002693,10.88
user0025041,10.81
user0048811,653.72
user0062673,59.68
user0096551,35.08
user0044591,11.54
user0093369,10.7
user0119690,11.68
user0101759,32.29
user0052664,784.12
user0010894,10.81
user0105190,11.2
user0052947,52.54
user0082403,48.81
user0034519,10.62
user0082886,101.05
user0015580,10.35
user0031137,10.89
user0100233,327.98
user0065483,11.4
user0041247,13.58
user0006597,22.83
user0016048,10.36
user0094348,10.74
user0036348,24.51
user0080450,11.16
user0028905,13.19
user0003713,10.92
user0029104,12.87
user0020079,10.38
user0013577,541.53
user0019418,122.38
user0055153,102.43
user0032489,11.26
user0067132,68.04
user0026199,10.66
user0076187,10.81
user0086704,21.53
user0049510,10.81
user0074036,89.75
user0028767,32.58
user0038564,155.35
user0091846,41.46
user0102050,16.31
user0018756,11.05
user0000141,11.37
user0033136,37.46
user0007408,11.16
user0083003,11.03
user0115484,21.33
user0114338,11.12
user0023827,10.95
user0008179,10.01
user0084053,65.73
user0110541,25.05
user0003414,21.55
user0079343,12.4
user0038834,22.61
user0094713,1142.04
user0093835,11.23
user0044481,23.19
user0033170,35.98
user0049224,49.92
user0046087,19.91
user0118891,13.75
user0066274,39.67
user0005574,34.32
user0069158,568.05
user0070310,11.33
user0100893,10.81
user0041769,308.98
user0104985,23.19
user0105280,16.81
user0068483,22.18
user0018257,985.38
user0063177,10.82
user0119180,43.08
user0015491,25.15
user0091616,11.99
user0119689,27.66
user0082191,10.91
user0076691,56.00
user0016824,21.52
user0080927,20.86
user0053651,13.33
user0083724,10.01
user0025929,32.87
user0085829,10.2
user0044140,10.91
user0113753,10.36
user0066359,10.74
user0091690,31.91
user0092242,10.78
user0114482,10.2
user0067214,27.84
user0118269,117.21
user0047305,11.27
user0096362,20.10
user0033725,21.44
user0084567,40.32
user0032749,24.01
user0060374,11.47
user0106220,34.15
user0002030,26.06
user0118659,10.98
user0038081,323.62
user0043064,53.42
user0056927,10.01
user0116423,11.91
user0092023,17.88
user0059593,11.33
user0017161,911.19
user0019112,11.65
user0088944,100.98
user0004864,10.97
user0031805,41.52
user0017099,22.88
user0093049,20.95
user0007868,66.72
user0105253,128.91
user0066253,20.79
user0014428,26.72
user0054122,31.49
user0062458,10.02
user0013786,207.35
user0046190,103.18
user0112090,30.12
user0015428,24.60
user0085546,50.87
user0000814,47.89
user0089749,10.02
user0069061,10.71
user0015180,17.12
user0113381,31.17
user0110633,12.46
user0013270,34.42
user0112519,50.94
user0100877,75.11
user0080205,11.33
user0041539,21.72
user0104706,22.99
user0062361,20.58
user0121326,11.77
user0117787,26.38
user0052407,22.36
user0007841,11.06
user0048726,11.23
user0090771,88.53
user0019091,10.53
user0004086,23.67
user0083465,21.27
user0026213,36.50
user0027418,33.99
user0007369,10.75
user0103822,10.28
user0076977,30.42
user0104536,269.75
user0038880,745.10
user0020297,10.42
user0043606,40.41
user0068270,12.94
user0023792,10.77
user0049738,792.23
user0001835,10.81
user0080646,10.12
user0085694,10.32
user0015333,13.78
user0045617,32.96
user0069645,10.77
user0004822,144.42
user0049571,91.31
user0102347,12.71
user0102281,23.19
user0027577,30.03
user0096081,12.57
user0042856,10.8
user0073175,10.77
user0003270,11.2
user0065090,11.47
user0091954,30.04
user0001160,12.36
user0072264,11.23
user0101507,1175.19
user0045868,39.86
user0065848,11
user0023001,11.73
user0093512,763.33
user0116785,11.53
user0005487,11.38
user0006821,30.58
user0030056,11.63
user0045657,161.17
user0105789,24.59
user0066181,475.51
user0093103,10.06
user0107104,20.02
user0089804,301.76
user0079133,23.22
user0121355,12.25
user0086086,10.94
user0057216,112.53
user0079572,67.35
user0006139,12.44
user0039096,10.64
user0020100,10.98
user0056696,187.53
user0021025,22.99
user0003574,10.74
user0033905,11.3
user0115023,10.75
user0081919,11.19
user0081454,202.24
user0002424,12.77
user0004125,21.45
user0120729,135.06
user0080802,287.14
user0072931,22.25
user0086218,10.01
user0008731,62.61
user0090893,12.84
user0118212,157.46
user0114951,12.31
user0081035,13.33
user0116145,39.35
user0033734,10.31
user0077250,52.09
user0066630,11.65
user0030121,13.55
user0114441,40.83
user0116656,11.05
user0044924,53.20
user0010064,30.39
user0013693,37.60
user0102142,28.04
user0084467,10.04
user0000089,10.78
user0005020,35.56
user0043122,10.67
user0030236,362.74
user0092032,47.96
user0057739,11.86
user0018220,114.88
user0002687,27.74
user0040666,10.07
user0002589,11.26
user0030383,21.58
user0109698,97.13
user0022212,10.06
user0060002,35.38
user0054080,63.04
user0073200,69.60
user0011975,10.89
user0062722,22.15
user0121377,354.92
user0035371,17.28
user0093536,21.48
user0004845,11.36
user0025644,10.23
user0056910,430.46
user0068462,34.91
user0072613,120.76
user0099199,11.1
user0012917,24.82
user0028922,10.01
user0063300,359.57
user0040317,11.16
user0072744,32.03
user0081547,11.15
user0089644,11.16
user0032335,11.72
user0093257,22.90
user0105209,57.13
user0022219,61.53
user0071512,10.86
user0065015,12.65
user0002017,11.81
user0112941,12.72
user0063338,42.23
user0017296,21.70
user0013920,22.22
user0046183,37.19
user0073144,58.45
user0109437,51.15
user0000231,46.26
user0053123,11.21
user0009371,27.88
user0053120,11.21
user0003114,84.50
user0055157,23.19
user0088855,11.1
user0047481,12.24
user0086288,11.12
user0094293,716.25
user0064821,10.25
user0077063,121.44
user0112036,10.53
user0103308,11.03
user0030464,98.48
user0016885,352.20
user0042929,10.7
user0019481,12.82
user0047412,10.84
user0088559,11.23
user0108673,10.07
user0044406,31.35
user0057317,78.68
user0076579,10.01
user0007349,12.28
user0040836,35.64
user0092410,448.11
user0030409,26.22
user0021671,11.05
user0048832,22.45
user0107895,85.27
user0108497,21.67
user0014707,91.35
user0071168,47.04
user0061466,22.95
user0005347,10.19
user0047099,21.65
user0043922,24.07
user0120085,10.14
user0075170,10.32
user0075895,44.65
user0102485,27.68
user0105997,164.82
user0085204,71.09
user0095803,14.79
user0104736,61.70
user0058761,100.43
user0080002,11.65
user0028543,11.06
user0049046,12.35
user0094133,11.3
user0085153,189.99
user0062138,61.52
user0041938,10.81
user0041614,87.88
user0005096,23.58
user0047302,37.47
user0072518,11.33
user0034914,12.31
user0096588,124.55
user0090869,11.25
user0022842,11.16
user0042743,10.95
user0032588,243.01
user0073307,11.07
user0075176,39.18
user0015481,24.4
user0002591,270.77
user0096330,53.56
user0094851,73.81
user0057853,12.7
user0088111,11.27
user0086030,52.99
user0083422,20.65
user0014993,14.77
user0040596,21.72
user0060313,15.99
user0002605,10.86
user0000700,12.59
user0068711,10.9
user0079409,12.35
user0077859,86.68
user0116455,10.39
user0057625,38.41
user0035867,11.16
user0078526,17.28
user0043489,11
user0016780,10.89
user0014859,32.55
user0078358,11.75
user0084088,10.1
user0015174,12.96
user0059433,10.9
user0001692,11.8
user0047530,21.97
user0083991,22.42
user0033559,38.98
user0083953,190.33
user0108855,235.15
user0078857,11.36
user0066588,11.51
user0018097,11.1
user0091890,10.8
user0034317,21.18
user0058068,22.09
user0048319,11.16
user0067371,11.86
user0000537,68.95
user0090011,11.65
user0052244,10.01
user0100065,22.75
user0047332,13.5
user0112366,12.33
user0013208,25.17
user0084378,10.71
user0106335,11.62
user0053304,11.18
user0050701,70.52
user0035356,10.9
user0107285,10.18
user0111768,10.14
user0113007,21.18
user0082973,30.12
user0026113,21.10
user0106864,10.34
user0015204,12.31
user0089137,622.46
user0067105,10.35
user0117918,10.82
user0120189,201.48
user0038348,22.84
user0091071,47.51
user0055563,11.27
user0023647,10.3
user0118962,23.00
user0061276,31.03
user0069582,12.27
user0104841,12.07
user0034624,11.54
user0079841,10.88
user0047905,24.73
user0046886,67.19
user0100245,10.2
user0037402,22.98
user0050838,11.2
user0050381,14.43
user0116790,10.77
user0059997,10.78
user0092173,12.44
user0114678,11.18
user0110867,111.26
user0117713,10.04
user0050851,20.11
user0025700,10.74
user0088425,16.74
user0043962,27.16
user0000714,11.2
user0101865,23.96
user0075481,10.04
user0072377,342.07
user0003251,53.46
user0108115,77.96
user0078866,33.67
user0052365,21.03
user0099624,11.05
user0091770,43.58
user0096252,11.2
user0089709,11.12
user0025180,10.99
user0052257,204.62
user0085166,11.63
user0020066,293.77
user0024464,125.16
user0061389,11.77
user0120699,22.24
user0005666,23.1
user0028614,51.74
user0029005,57.15
user0113978,137.84
user0045196,159.01
user0058965,22.43
user0086590,57.33
user0038204,27.57
user0109907,370.65
user0038791,11.19
user0106391,45.78
user0045892,10.74
user0104011,156.53
user0073363,54.31
user0055567,10
user0067274,72.42
user0020948,12.28
user0115726,50.59
user0064680,10.81
user0072160,12.24
user0090279,959.24
user0064244,56.63
user0087990,22.47
user0021268,89.54
user0084539,40.58
user0024585,79.42
user0120100,483.55
user0006059,21.63
user0073299,54.45
user0100757,60.41
user0046290,431.33
user0042300,430.73
user0041290,21.53
user0026549,12.31
user0049963,21.10
user0074372,55.63
user0052380,42.96
user0090664,24.94
user0005811,22.73
user0046756,384.18
user0024376,11.16
user0078018,180.67
user0044562,83.64
user0104925,22.51
user0041226,11.02
user0105183,69.32
user0071954,20.02
user0121630,10.88
user0019240,10.56
user0026894,23.51
user0047348,151.16
user0056839,48.87
user0095053,35.76
user0079664,11.1
user0027512,10.74
user0112396,33.09
user0115831,11.24
user0090752,23.38
user0106924,151.43
user0112081,23.71
user0018092,242.52
user0082757,10.05
user0072624,68.95
user0001441,11.29
user0076801,80.38
user0111038,121.97
user0001665,14.34
user0023416,16.36
user0081655,178.85
user0077844,33.12
user0100549,11
user0009292,10.81
user0116368,10.91
user0036373,36.56
user0041287,21.20
user0030941,11
user0083265,12.71
user0078367,11
user0093199,10.01
user0021668,22.04
user0048325,21.29
user0005160,11.54
user0090485,11.02
user0079146,10.93
user0098290,10.72
user0075566,12.27
user0048748,10.95
user0059858,124.38
user0081590,12.21
user0007661,11.98
user0111861,11.1
user0004368,43.80
user0109310,12.04
user0099601,10.77
user0094474,20.09
user0016068,21.26
user0018576,13.51
user0035567,13.26
user0103932,234.25
user0080312,96.59
user0121321,11.91
user0019157,24.71
user0105390,22.49
user0081848,37.23
user0107315,1011.95
user0031918,10.86
user0002630,740.38
user0035064,16.05
user0103011,11.09
user0061839,20.02
user0058762,30.26
user0062663,11.02
user0074824,882.54
user0074346,13
user0045816,10.9
user0049267,24.49
user0093468,11.1
user0042853,37.77
user0111430,10.01
user0062201,70.09
user0098961,37.96
user0024281,23.23
user0076069,11.34
user0039679,292.96
user0035135,49.81
user0017234,21.29
user0041591,12.38
user0095851,10.67
user0099244,170.80
user0091638,10.01
user0005956,20.56
user0052801,71.61
user0063851,65.80
user0040813,11.16
user0036966,21.48
user0011708,10.74
user0006731,11.02
user0119816,11.87
user0006030,11.18
user0117753,51.46
user0120159,10.18
user0112055,21.73
user0026117,10.78
user0055798,21.18
user0088913,40.06
user0090060,111.87
user0098669,493.17
user0029211,10.56
user0050454,11.02
user0001729,31.96
user0023196,34.93
user0066470,431.26
user0058875,11.47
user0102588,11.79
user0019926,11.66
user0058121,318.39
user0033662,10.07
user0033902,101.24
user0026556,10.59
user0032267,25.11
user0079299,121.46
user0055821,30.12
user0102569,10.88
user0081092,72.68
user0055585,10.79
user0097101,10.98
user0114899,37.18
user0054480,770.46
user0079525,41.35
user0113687,37.56
user0011226,270.06
user0067063,44.20
user0013359,10.02
user0050054,295.42
user0059064,11.16
user0074271,11.2
user0103230,11.9
user0065954,12.87
user0032946,41.80
user0019566,26.72
user0000452,85.34
user0063621,470.69
user0068994,11.16
user0037719,10.75
user0037687,13.62
user0113709,139.28
user0109899,126.16
user0018655,11.28
user0027600,11.67
user0118445,11
user0087581,14.87
user0064668,10.4
user0114215,10.81
user0004449,32.26
user0063670,10.79
user0118289,10.81
user0087775,11.89
user0022380,66.08
user0024972,11.14
user0104128,14.84
user0040440,60.52
user0115578,11.12
user0112875,10.67
user0034713,591.76
